fold,h,order,seasonal_order,mape_val,aicc,bic,lb_pvalue,RMSE,MAE,MAPE,sMAPE,RegionName
23,6,"(1, 1, 2)","(1, 0, 0, 12)",0.12183845880911913,2434.9796153112347,2450.475676328393,0.0012300802709876637,550.3240639692613,459.8871457441128,0.1801059030168855,0.17989274039933886,"Miami, FL"
23,12,"(1, 1, 2)","(1, 0, 0, 12)",0.12183845880911913,2434.9796153112347,2450.475676328393,0.0012300802709876637,587.4052222638107,490.44479509624944,0.18801339496846398,0.18804298801979494,"Miami, FL"
24,3,"(1, 1, 0)","(1, 0, 0, 12)",0.057615065233572745,2581.4286877119243,2590.8463787883325,0.0009581792741855075,464.4651918299684,336.51005808008875,0.13068535253380154,0.13082029795702838,"Miami, FL"
24,6,"(1, 1, 0)","(1, 0, 0, 12)",0.057615065233572745,2581.4286877119243,2590.8463787883325,0.0009581792741855075,1380.71961555544,1106.60481588265,0.42337235389971456,0.42475214485450413,"Miami, FL"
24,12,"(1, 1, 0)","(1, 0, 0, 12)",0.057615065233572745,2581.4286877119243,2590.8463787883325,0.0009581792741855075,2843.3143689550916,2383.4539150968,0.8899303436310932,0.8955291390962473,"Miami, FL"
25,3,"(2, 1, 1)","(1, 0, 0, 12)",0.05935158987023863,2554.8417803057673,2570.489104242758,1.7561801242686064e-09,1336.267259298789,1120.792885062372,0.42659011290408566,0.4253047487078791,"Miami, FL"
25,6,"(2, 1, 1)","(1, 0, 0, 12)",0.05935158987023863,2554.8417803057673,2570.489104242758,1.7561801242686064e-09,3031.187145045969,2561.8412458805783,0.963460862312172,0.95704742169265,"Miami, FL"
25,12,"(2, 1, 1)","(1, 0, 0, 12)",0.05935158987023863,2554.8417803057673,2570.489104242758,1.7561801242686064e-09,5542.710795983799,4856.511722912733,1.78361757472198,1.7633716460487041,"Miami, FL"
26,3,"(2, 1, 2)","(1, 0, 1, 12)",0.1526838792899508,2508.994111267689,2530.832684393016,0.16031979796546306,101.21762036645761,93.44505711443101,0.034985130902152176,0.03497797240753157,"Miami, FL"
26,6,"(2, 1, 2)","(1, 0, 1, 12)",0.1526838792899508,2508.994111267689,2530.832684393016,0.16031979796546306,290.264058550275,193.83972491772147,0.0713800674572581,0.07142795262503072,"Miami, FL"
26,12,"(2, 1, 2)","(1, 0, 1, 12)",0.1526838792899508,2508.994111267689,2530.832684393016,0.16031979796546306,494.8993373515575,374.61155704356014,0.135739365652633,0.1358958316760253,"Miami, FL"
27,3,"(2, 1, 2)","(0, 0, 0, 12)",0.12277935965871348,2739.102905663847,2755.2112319998446,0.18102946137879988,452.1252650175472,340.74390540349606,0.12480003118092635,0.12493686860330139,"Miami, FL"
27,6,"(2, 1, 2)","(0, 0, 0, 12)",0.12277935965871348,2739.102905663847,2755.2112319998446,0.18102946137879988,708.6342696786206,609.5933164242791,0.22116698475940452,0.22149746301824597,"Miami, FL"
27,12,"(2, 1, 2)","(0, 0, 0, 12)",0.12277935965871348,2739.102905663847,2755.2112319998446,0.18102946137879988,630.5433772749201,554.190427453781,0.198450460056118,0.19870620252212087,"Miami, FL"
28,3,"(1, 1, 0)","(0, 0, 0, 12)",0.8702195192124156,2908.3034903841967,2914.8603242864615,0.0006060740083423513,1132.1563511809275,949.9187237737351,0.3422854987599942,0.34145748639041174,"Miami, FL"
28,6,"(1, 1, 0)","(0, 0, 0, 12)",0.8702195192124156,2908.3034903841967,2914.8603242864615,0.0006060740083423513,2459.1505903716366,2097.1199266656186,0.7487837327935032,0.7449668011166162,"Miami, FL"
28,12,"(1, 1, 0)","(0, 0, 0, 12)",0.8702195192124156,2908.3034903841967,2914.8603242864615,0.0006060740083423513,4323.346380318669,3812.5125326409034,1.335171316005737,1.3239143099368313,"Miami, FL"
29,3,"(1, 1, 0)","(0, 0, 1, 12)",0.6263712093403963,2790.6707812532045,2800.3406252189343,0.0005282556296550898,308.08716791730393,252.26868034158056,0.08964091465760812,0.0897005593499254,"Miami, FL"
29,6,"(1, 1, 0)","(0, 0, 1, 12)",0.6263712093403963,2790.6707812532045,2800.3406252189343,0.0005282556296550898,1058.551659479087,841.2163440077857,0.2953462442380966,0.2960353165284318,"Miami, FL"
29,12,"(1, 1, 0)","(0, 0, 1, 12)",0.6263712093403963,2790.6707812532045,2800.3406252189343,0.0005282556296550898,2121.1659415239237,1804.2986505639808,0.6218969769987301,0.6245619858838197,"Miami, FL"
30,3,"(0, 1, 2)","(0, 1, 0, 12)",0.1785322220365003,3234.276536487895,3243.9636061107162,1.415422212824119e-06,521.9562535694089,520.4109777190024,0.18252117923787547,0.18268893714335463,"Miami, FL"
30,6,"(0, 1, 2)","(0, 1, 0, 12)",0.1785322220365003,3234.276536487895,3243.9636061107162,1.415422212824119e-06,462.23514543410636,415.8677138807737,0.1448575407647688,0.14489635945023321,"Miami, FL"
30,12,"(0, 1, 2)","(0, 1, 0, 12)",0.1785322220365003,3234.276536487895,3243.9636061107162,1.415422212824119e-06,2303.220872890878,1600.6560720232326,0.5457078334667703,0.5427511359798309,"Miami, FL"
31,3,"(2, 1, 2)","(0, 1, 0, 12)",0.17615375704908554,2893.074152847942,2909.200316419168,4.2179905288620313e-13,440.48737533720623,415.24883988439495,0.1432398431553059,0.14312481471910968,"Miami, FL"
31,6,"(2, 1, 2)","(0, 1, 0, 12)",0.17615375704908554,2893.074152847942,2909.200316419168,4.2179905288620313e-13,841.3847545570886,750.4190882955348,0.2565107729873653,0.2560998527682922,"Miami, FL"
31,12,"(2, 1, 2)","(0, 1, 0, 12)",0.17615375704908554,2893.074152847942,2909.200316419168,4.2179905288620313e-13,3976.995210669389,2971.2321299352866,1.008343964918277,0.9993557883908519,"Miami, FL"
32,3,"(0, 1, 0)","(1, 1, 0, 12)",0.4165622782532173,3472.9539223734005,3479.4021312013247,5.32082574084213e-10,956.4503878300557,933.6269965341004,0.3179798497080147,0.3174507240879611,"Miami, FL"
32,6,"(0, 1, 0)","(1, 1, 0, 12)",0.4165622782532173,3472.9539223734005,3479.4021312013247,5.32082574084213e-10,2484.0770953925885,2056.3392192841566,0.698742581958087,0.695205305322567,"Miami, FL"
32,12,"(0, 1, 0)","(1, 1, 0, 12)",0.4165622782532173,3472.9539223734005,3479.4021312013247,5.32082574084213e-10,5458.824259957015,4670.6495778964645,1.5759876242842017,1.5592618542925878,"Miami, FL"
33,3,"(0, 1, 2)","(0, 1, 1, 12)",0.27570956257633084,3072.045817774881,3084.867995599217,2.970632707681127e-07,1518.2974489998346,1175.8658402915073,0.3993393791348539,0.398014774172175,"Miami, FL"
33,6,"(0, 1, 2)","(0, 1, 1, 12)",0.27570956257633084,3072.045817774881,3084.867995599217,2.970632707681127e-07,3637.477676918506,3019.7350857422666,1.0233546371495936,1.0158256398562584,"Miami, FL"
33,12,"(0, 1, 2)","(0, 1, 1, 12)",0.27570956257633084,3072.045817774881,3084.867995599217,2.970632707681127e-07,4084.3810224916238,3625.964757618543,1.2155903437560631,1.206273260189824,"Miami, FL"
34,3,"(1, 1, 2)","(0, 1, 0, 12)",0.28019377655879,3042.548560368727,3055.67573324665,2.124612848029387e-11,213.00224855656091,190.69055326108355,0.06458377174168116,0.0645901020957888,"Miami, FL"
34,6,"(1, 1, 2)","(0, 1, 0, 12)",0.28019377655879,3042.548560368727,3055.67573324665,2.124612848029387e-11,1876.5578400766706,1311.9028780350443,0.43876558014088046,0.4407260120207391,"Miami, FL"
34,12,"(1, 1, 2)","(0, 1, 0, 12)",0.28019377655879,3042.548560368727,3055.67573324665,2.124612848029387e-11,7328.7082421370715,5601.4257530781515,1.8306385178462397,1.8596347392760975,"Miami, FL"
35,3,"(2, 1, 2)","(0, 1, 1, 12)",0.5469810474875462,2859.865800047114,2879.1797013186247,1.8763048924987384e-09,698.3002724523371,569.9614071810502,0.1901644919562773,0.1904355190712377,"Miami, FL"
35,6,"(2, 1, 2)","(0, 1, 1, 12)",0.5469810474875462,2859.865800047114,2879.1797013186247,1.8763048924987384e-09,2761.218015535431,2125.280864227107,0.6972378072345989,0.7013411069116311,"Miami, FL"
35,12,"(2, 1, 2)","(0, 1, 1, 12)",0.5469810474875462,2859.865800047114,2879.1797013186247,1.8763048924987384e-09,5109.911369880137,4355.396893245906,1.4146939696220762,1.4285457237261696,"Miami, FL"
36,3,"(2, 1, 2)","(1, 1, 0, 12)",0.6146798915785852,2918.8554883712377,2938.295227321855,4.122475149165645e-10,1612.3104916076827,1452.642872809122,0.4748366092265212,0.47622526478146204,"Miami, FL"
36,6,"(2, 1, 2)","(1, 1, 0, 12)",0.6146798915785852,2918.8554883712377,2938.295227321855,4.122475149165645e-10,2053.93904722745,1924.2987068600778,0.626473121012723,0.6287126391029141,"Miami, FL"
36,12,"(2, 1, 2)","(1, 1, 0, 12)",0.6146798915785852,2918.8554883712377,2938.295227321855,4.122475149165645e-10,4539.9398782066855,3627.3074160071797,1.1542168479617172,1.1645517143872761,"Miami, FL"
37,3,"(1, 1, 2)","(0, 1, 1, 12)",0.538929799297323,2964.9486150832668,2981.2479783118088,8.445724342784443e-12,1472.455131553137,1210.2573096630902,0.3932848007338622,0.3921432151792817,"Miami, FL"
37,6,"(1, 1, 2)","(0, 1, 1, 12)",0.538929799297323,2964.9486150832668,2981.2479783118088,8.445724342784443e-12,2114.885739412437,1862.73206103694,0.6036826673790747,0.6013414841873125,"Miami, FL"
37,12,"(1, 1, 2)","(0, 1, 1, 12)",0.538929799297323,2964.9486150832668,2981.2479783118088,8.445724342784443e-12,3737.376390424458,2963.368115011957,0.9192855905110219,0.9235259333783467,"Miami, FL"
38,3,"(0, 1, 2)","(1, 1, 0, 12)",0.533400377648802,3616.7433498163027,3629.9380143350786,5.58915407422192e-12,1655.6108524906826,1290.180257870932,0.4152416773841837,0.4166620761415399,"Miami, FL"
38,6,"(0, 1, 2)","(1, 1, 0, 12)",0.533400377648802,3616.7433498163027,3629.9380143350786,5.58915407422192e-12,5247.276099670441,4149.256946098602,1.3042752104467294,1.3178987953352375,"Miami, FL"
38,12,"(0, 1, 2)","(1, 1, 0, 12)",0.533400377648802,3616.7433498163027,3629.9380143350786,5.58915407422192e-12,14594.621886851093,11473.69686186692,3.4144798548374258,3.5090308928336635,"Miami, FL"
39,3,"(0, 1, 2)","(1, 1, 0, 12)",0.710983030859231,3666.640716735291,3679.894648040876,4.089119988372162e-12,2657.6970387556303,2209.585910003729,0.6886056524019537,0.6920347146615571,"Miami, FL"
39,6,"(0, 1, 2)","(1, 1, 0, 12)",0.710983030859231,3666.640716735291,3679.894648040876,4.089119988372162e-12,6134.665932921285,5138.603116372552,1.561317563262134,1.5786996342782182,"Miami, FL"
39,12,"(0, 1, 2)","(1, 1, 0, 12)",0.710983030859231,3666.640716735291,3679.894648040876,4.089119988372162e-12,20717.179944589476,16206.042703416411,4.612649609949063,4.788758986526111,"Miami, FL"
40,3,"(2, 1, 1)","(1, 1, 1, 12)",0.5347860081792812,3112.2000692608954,3132.0073072336927,3.805406618247172e-14,698.8972587595098,520.3195880719189,0.1560051790747915,0.15622388495624087,"Miami, FL"
40,6,"(2, 1, 1)","(1, 1, 1, 12)",0.5347860081792812,3112.2000692608954,3132.0073072336927,3.805406618247172e-14,5650.86527498638,3834.047979854435,1.108839197785004,1.122205938073912,"Miami, FL"
40,12,"(2, 1, 1)","(1, 1, 1, 12)",0.5347860081792812,3112.2000692608954,3132.0073072336927,3.805406618247172e-14,15264.287439788113,12266.0778115583,3.35587169713269,3.4440609966452507,"Miami, FL"
41,3,"(1, 1, 0)","(0, 1, 1, 12)",0.7206719580014607,3259.6326263017745,3269.6718999523537,5.617349308058254e-13,5833.884094028078,4897.57658414663,1.409688872258926,1.4238308877856642,"Miami, FL"
41,6,"(1, 1, 0)","(0, 1, 1, 12)",0.7206719580014607,3259.6326263017745,3269.6718999523537,5.617349308058254e-13,11136.495120812064,9746.144098115406,2.7220376792091705,2.770789669540939,"Miami, FL"
41,12,"(1, 1, 0)","(0, 1, 1, 12)",0.7206719580014607,3259.6326263017745,3269.6718999523537,5.617349308058254e-13,14464.008527600647,13251.632012373762,3.513128259100077,3.5865367675676474,"Miami, FL"
42,3,"(0, 1, 0)","(1, 0, 0, 12)",3.9335819259570304,4180.45938061229,4187.3120748033725,0.00856404801952013,10384.235452422592,9972.941252003444,2.7497951991423815,2.791232161378772,"Miami, FL"
42,6,"(0, 1, 0)","(1, 0, 0, 12)",3.9335819259570304,4180.45938061229,4187.3120748033725,0.00856404801952013,14466.72363004567,13740.829375830692,3.701579093231191,3.7783645356757862,"Miami, FL"
42,12,"(0, 1, 0)","(1, 0, 0, 12)",3.9335819259570304,4180.45938061229,4187.3120748033725,0.00856404801952013,32700.84603213776,28004.803120950848,6.901712510994272,7.226536159038919,"Miami, FL"
43,3,"(2, 1, 1)","(1, 1, 1, 12)",1.228176793243286,3257.910270196172,3277.9792270493895,5.885822084079838e-14,2334.564578455497,1892.143556807132,0.4993679234482121,0.5012606159664342,"Miami, FL"
43,6,"(2, 1, 1)","(1, 1, 1, 12)",1.228176793243286,3257.910270196172,3277.9792270493895,5.885822084079838e-14,10977.376432569949,8098.3726209584465,2.0311536948967457,2.0690158052648666,"Miami, FL"
43,12,"(2, 1, 1)","(1, 1, 1, 12)",1.228176793243286,3257.910270196172,3277.9792270493895,5.885822084079838e-14,31774.8955675124,25553.12967621081,5.8873240246738145,6.161187659853373,"Miami, FL"
44,3,"(2, 1, 2)","(1, 1, 1, 12)",2.40524945312983,3292.389113694559,3315.8116196641017,1.7511131703025866e-11,6073.060095737827,5152.917611102651,1.2774082972699419,1.288705055860792,"Miami, FL"
44,6,"(2, 1, 2)","(1, 1, 1, 12)",2.40524945312983,3292.389113694559,3315.8116196641017,1.7511131703025866e-11,13094.986601913539,11250.185553948764,2.6526667273163858,2.7002600773789887,"Miami, FL"
44,12,"(2, 1, 2)","(1, 1, 1, 12)",2.40524945312983,3292.389113694559,3315.8116196641017,1.7511131703025866e-11,12569.825794193086,10746.45109543715,2.463384075821593,2.5050929687046044,"Miami, FL"
45,3,"(2, 1, 2)","(1, 1, 1, 12)",2.7227197452733694,3276.1612069272837,3299.682415754107,6.801367476498537e-12,2259.402311794158,1648.4768129594934,0.37726272324769866,0.37594683221605624,"Miami, FL"
45,6,"(2, 1, 2)","(1, 1, 1, 12)",2.7227197452733694,3276.1612069272837,3299.682415754107,6.801367476498537e-12,12068.224466076013,8748.540254880907,1.9467723189026245,1.911746463617543,"Miami, FL"
45,12,"(2, 1, 2)","(1, 1, 1, 12)",2.7227197452733694,3276.1612069272837,3299.682415754107,6.801367476498537e-12,42996.565708554306,32652.103398485244,7.179967384239165,6.7648572789591634,"Miami, FL"
46,3,"(1, 1, 2)","(0, 1, 1, 12)",2.7861781366607197,3367.8424948205147,3384.794796127035,2.3907330021967825e-13,4063.228539970764,3300.950114793319,0.7311450414488029,0.7271308287206505,"Miami, FL"
46,6,"(1, 1, 2)","(0, 1, 1, 12)",2.7861781366607197,3367.8424948205147,3384.794796127035,2.3907330021967825e-13,11603.42167064753,9340.710365604202,2.0577697772433385,2.025763565335826,"Miami, FL"
46,12,"(1, 1, 2)","(0, 1, 1, 12)",2.7861781366607197,3367.8424948205147,3384.794796127035,2.3907330021967825e-13,38750.364273480496,30321.25411727082,6.610710641479322,6.276639316149603,"Miami, FL"
47,3,"(0, 2, 0)","(0, 1, 0, 12)",1.9671591661625545,3757.1405569331273,3760.630444453616,3.8137649438249614e-16,2349.070124914079,1994.0974289406633,0.4384945244178591,0.43716662866001854,"Miami, FL"
47,6,"(0, 2, 0)","(0, 1, 0, 12)",1.9671591661625545,3757.1405569331273,3760.630444453616,3.8137649438249614e-16,10923.893831038886,8137.303718398092,1.7838209872797612,1.7557234241834394,"Miami, FL"
47,12,"(0, 2, 0)","(0, 1, 0, 12)",1.9671591661625545,3757.1405569331273,3760.630444453616,3.8137649438249614e-16,24510.07307098302,20444.412440419645,4.402231205035018,4.26818448379122,"Miami, FL"
48,3,"(2, 2, 1)","(0, 1, 0, 12)",2.130397701020742,3714.864350392782,3728.763625223002,1.3083692153376281e-22,7980.120050170937,6956.219445248328,1.5240296374406956,1.5089272496198578,"Miami, FL"
48,6,"(2, 2, 1)","(0, 1, 0, 12)",2.130397701020742,3714.864350392782,3728.763625223002,1.3083692153376281e-22,15082.300022627902,13315.54297300271,2.893828279237374,2.841362565051242,"Miami, FL"
48,12,"(2, 2, 1)","(0, 1, 0, 12)",2.130397701020742,3714.864350392782,3728.763625223002,1.3083692153376281e-22,13762.661082659559,11860.441689402927,2.546143219483971,2.505433059398711,"Miami, FL"
49,3,"(0, 1, 2)","(1, 1, 0, 12)",2.073632152900999,4178.769304327524,4192.572383476426,2.327127172322356e-15,7353.330508014991,6439.130099740461,1.3919078958659672,1.3794506373336248,"Miami, FL"
49,6,"(0, 1, 2)","(1, 1, 0, 12)",2.073632152900999,4178.769304327524,4192.572383476426,2.327127172322356e-15,11388.036761793219,10381.603714193654,2.214324109107733,2.1853728757282416,"Miami, FL"
49,12,"(0, 1, 2)","(1, 1, 0, 12)",2.073632152900999,4178.769304327524,4192.572383476426,2.327127172322356e-15,11615.268796890121,11102.256199868052,2.3281317561918407,2.2988841614239948,"Miami, FL"
50,3,"(1, 2, 2)","(0, 1, 0, 12)",7.212123650639252,3785.3608959391386,3799.343510497822,1.4773251080882472e-22,5672.709149461031,4741.529294027442,1.0014665878997147,1.008679431252452,"Miami, FL"
50,6,"(1, 2, 2)","(0, 1, 0, 12)",7.212123650639252,3785.3608959391386,3799.343510497822,1.4773251080882472e-22,14104.800831304728,11730.634743019667,2.4460643562255404,2.4899396505313818,"Miami, FL"
50,12,"(1, 2, 2)","(0, 1, 0, 12)",7.212123650639252,3785.3608959391386,3799.343510497822,1.4773251080882472e-22,28643.42607801452,24656.25264652656,5.0497790677399035,5.227156426603422,"Miami, FL"
51,3,"(2, 1, 0)","(1, 1, 1, 12)",0.43902795939880856,3686.7324615458756,3704.0344001244134,4.356169745016565e-16,2398.7352439684014,1928.1353286546266,0.39974309856070533,0.3985143633448602,"Miami, FL"
51,6,"(2, 1, 0)","(1, 1, 1, 12)",0.43902795939880856,3686.7324615458756,3704.0344001244134,4.356169745016565e-16,8899.580839405873,6834.386924057889,1.4016900378758685,1.3853358822231756,"Miami, FL"
51,12,"(2, 1, 0)","(1, 1, 1, 12)",0.43902795939880856,3686.7324615458756,3704.0344001244134,4.356169745016565e-16,28330.724804439924,22310.472873165534,4.524351308357929,4.366438014823968,"Miami, FL"
52,3,"(1, 1, 0)","(1, 1, 0, 12)",2.0972192768480817,3898.6907751603317,3909.166922619801,1.9721766639250496e-08,4045.379318272456,3467.58500142541,0.7092437158444568,0.7058469706175842,"Miami, FL"
52,6,"(1, 1, 0)","(1, 1, 0, 12)",2.0972192768480817,3898.6907751603317,3909.166922619801,1.9721766639250496e-08,11073.099072421095,9035.656096289895,1.8339673746477259,1.8091917772302315,"Miami, FL"
52,12,"(1, 1, 0)","(1, 1, 0, 12)",2.0972192768480817,3898.6907751603317,3909.166922619801,1.9721766639250496e-08,22490.596956394096,19328.07131876308,3.916441388466948,3.815580994577334,"Miami, FL"
53,3,"(0, 1, 2)","(1, 1, 1, 12)",2.0263816608716216,4137.316735213098,4154.724219688976,8.139903401793631e-09,3206.185961650975,2548.9651169906915,0.516003478821846,0.5139091257059584,"Miami, FL"
53,6,"(0, 1, 2)","(1, 1, 1, 12)",2.0263816608716216,4137.316735213098,4154.724219688976,8.139903401793631e-09,9208.236247236828,7438.941466657775,1.5045412153988464,1.4874276501690327,"Miami, FL"
53,12,"(0, 1, 2)","(1, 1, 1, 12)",2.0263816608716216,4137.316735213098,4154.724219688976,8.139903401793631e-09,20774.267298432336,17379.145377058918,3.5314028335693304,3.4445520024096834,"Miami, FL"
54,3,"(2, 1, 2)","(1, 1, 1, 12)",0.6592740292048237,3699.589078982562,3723.941659727604,1.3118028742736461e-16,5356.408704670724,4530.048654124199,0.9160137834129691,0.9219229457349355,"Miami, FL"
54,6,"(2, 1, 2)","(1, 1, 1, 12)",0.6592740292048237,3699.589078982562,3723.941659727604,1.3118028742736461e-16,11182.337272383627,9629.544249610297,1.9515968745041394,1.9776866197520677,"Miami, FL"
54,12,"(2, 1, 2)","(1, 1, 1, 12)",0.6592740292048237,3699.589078982562,3723.941659727604,1.3118028742736461e-16,15887.707346464615,14477.229951359215,2.9588300038695974,3.012633772974584,"Miami, FL"
